id,filepath,sha256,bytes,label,kind,source,subclass,group_id,split,duration_s,sample_rate,channels,subtype,license
voi_4b2c11831575,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01362_synthetic_035_74.00-75.52.wav,1f85edfca7ad79ee3764d26204cec30ea4a93c17867472913c84443a3b59e712,187026,negative,speech,voice,babycry,voice_synthetic_035,train,2.12,44100,1,PCM_16,Other (Attribution)
voi_d98b12ec7405,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01363_synthetic_035_76.52-78.32.wav,ce2c883d8f74b9c526d6345ec51bf7c9b54cb40356b0f73229a420a850227e8f,211722,negative,loud_event,voice,gunshot,voice_synthetic_035,train,2.4,44100,1,PCM_16,Other (Attribution)
voi_0bf4155c78cb,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01364_synthetic_035_80.32-80.84.wav,6c7f6020256f79355b3cdfe3c2f8521eb85eeac3273b19e7ce6fd56e5bc5c0e7,98828,negative,speech,voice,babycry,voice_synthetic_035,train,1.12,44100,1,PCM_16,Other (Attribution)
voi_ee876208e82a,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01365_synthetic_035_85.84-86.14.wav,08e21bd462f5e575510372353dbeeeabd8da9983561ded6d190f040dc4063091,79424,positive,positive,voice,glassbreak,voice_synthetic_035,train,0.9,44100,1,PCM_16,Other (Attribution)
voi_2b5cac2bc3f9,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01366_synthetic_035_88.14-88.86.wav,ace2bb73872f84804539f29eb70d9e11f13b9026b76bf6b55f558b4c03d49142,116468,negative,speech,voice,babycry,voice_synthetic_035,train,1.32,44100,1,PCM_16,Other (Attribution)
voi_35d254c7330c,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01367_synthetic_035_93.86-94.34.wav,750d06838c3a36875fc9412383e012e0bf56286618ae02491fc48e9a146215be,95300,negative,speech,voice,babycry,voice_synthetic_035,train,1.08,44100,1,PCM_16,Other (Attribution)
voi_6da7eda6eb34,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01368_synthetic_035_98.34-98.66.wav,42fa1d6eda0d5300e1c5a06df3f325b8137f92ba9a558548ebbf8f208db5ae49,81188,positive,positive,voice,glassbreak,voice_synthetic_035,train,0.92,44100,1,PCM_16,Other (Attribution)
voi_9a9cb46556f8,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01369_synthetic_035_102.66-105.00.wav,ae5e4dcb56ce97cf7e2150d38bed0582d58b579aaa6aedb02167a0befa936104,259352,positive,positive,voice,glassbreak,voice_synthetic_035,train,2.94,44100,1,PCM_16,Other (Attribution)
voi_b5b923fe09d7,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01370_synthetic_035_107.00-107.56.wav,c79a2805e1d7c32448c89b4af1782fd221500147a517674b2c842ee489794046,102356,negative,speech,voice,babycry,voice_synthetic_035,train,1.16,44100,1,PCM_16,Other (Attribution)
voi_7218fcc6202a,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01371_synthetic_035_108.56-109.00.wav,c64228de24a9ee02e5b883e994b3991abfe35007cc96ff35885dce2b82914ed2,91772,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.04,44100,1,PCM_16,Other (Attribution)
voi_dd606b8a55f2,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01372_synthetic_035_110.00-110.44.wav,8b8c48e6a4b9a5fb9de050f5fee3ca0afc074442549af0dd33ab2d609282b7c6,91772,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.04,44100,1,PCM_16,Other (Attribution)
voi_85bcc5432f5c,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01373_synthetic_035_111.44-112.80.wav,8e0cdd522bb5973112ca58c8dc62afbe855da9760fec3f652eed254f76887131,172916,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.96,44100,1,PCM_16,Other (Attribution)
voi_6f47617130d7,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01374_synthetic_035_117.80-119.16.wav,522263051ccb780d30d3becf24996e758286b9b319be5a2b836f8c8053a70b62,172916,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.96,44100,1,PCM_16,Other (Attribution)
voi_0abd4e156552,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01375_synthetic_035_120.16-120.78.wav,028c23725b65abd284c7486a7f896f12be7c5f419081e7b2dd35751b03166c07,107648,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.22,44100,1,PCM_16,Other (Attribution)
voi_650d1288b03a,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01376_synthetic_035_123.78-124.62.wav,5b6b32e9937d9ba0164c037aaf46a738bad538152f9e7b4196e4d324a2f812d8,127052,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.44,44100,1,PCM_16,Other (Attribution)
voi_62998347bf8b,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01377_synthetic_035_125.62-125.88.wav,f09e3d0e3c4700127c1d9176d3271a3f3a336efb345dc0f0eefe861ea5c15e20,75896,negative,speech,voice,babycry,voice_synthetic_035,train,0.86,44100,1,PCM_16,Other (Attribution)
voi_18b60ee72426,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01378_synthetic_035_126.88-127.80.wav,ce78f8d7c745cde5db323d68fcb11a07706f784b1be2bdf6ecf5777bd41c3229,134108,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.52,44100,1,PCM_16,Other (Attribution)
voi_984941c15bf9,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01379_synthetic_035_130.80-131.80.wav,c11ebb2513d75495b85b5163ecb6b2035cb60b7967c2375462ca1c70198dc4d7,141164,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.6,44100,1,PCM_16,Other (Attribution)
voi_f5cbdf20e3f5,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01380_synthetic_035_134.80-136.78.wav,7090b2de31fe95aabdf328be9f8f0441ff853c8a213a9f0c57e17c34b2336578,227600,positive,positive,voice,glassbreak,voice_synthetic_035,train,2.58,44100,1,PCM_16,Other (Attribution)
voi_8e636ab82eae,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01381_synthetic_035_140.78-141.50.wav,e66b1785d91f32a975b5d18a262601e2cd249eb6487825ca27ae1d8f7bd50dc9,116468,negative,speech,voice,babycry,voice_synthetic_035,train,1.32,44100,1,PCM_16,Other (Attribution)
voi_80d209aa96d8,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01382_synthetic_035_143.50-145.02.wav,d320ea4d221c6ed8a85eff0e6bb45897b35eed3b0f7bfb722d7e9e6fa3ee37dc,187030,positive,positive,voice,glassbreak,voice_synthetic_035,train,2.12,44100,1,PCM_16,Other (Attribution)
voi_2ba8a785f6a0,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01383_synthetic_035_148.02-148.34.wav,2d62096a4573003dcb90205f02c68a02e074bbb988525ec9ab235f908cfd3e9c,81188,negative,speech,voice,babycry,voice_synthetic_035,train,0.92,44100,1,PCM_16,Other (Attribution)
voi_256f10181c9c,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01384_synthetic_035_151.34-151.80.wav,38cdb0e1b046b8ecbc24c4af53f78a0e6eb7a39ad2aa4ddbfbfa27c23ad75b57,93536,negative,speech,voice,babycry,voice_synthetic_035,train,1.06,44100,1,PCM_16,Other (Attribution)
voi_ef8daf38bd52,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01385_synthetic_035_152.80-154.48.wav,0e1b2c1fd112e307430bde7890f89769b2e7253d884ac71bf6241a30463acb59,201140,positive,positive,voice,glassbreak,voice_synthetic_035,train,2.28,44100,1,PCM_16,Other (Attribution)
voi_5173fd797321,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01386_synthetic_035_156.48-157.22.wav,58f227c4ebf07d7b5b0e6c542ac78846a0497e3a4a6ebf2a1cc772bb18eb314d,118234,positive,positive,voice,glassbreak,voice_synthetic_035,train,1.34,44100,1,PCM_16,Other (Attribution)
voi_bbadc42f0b86,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01387_synthetic_035_158.22-159.42.wav,3b0f3854e99501661ac6eea91845185f296fa408b1439ca3f438081f900b99db,158806,negative,speech,voice,babycry,voice_synthetic_035,train,1.8,44100,1,PCM_16,Other (Attribution)
voi_cf6133efef71,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01388_synthetic_035_162.42-162.80.wav,533a71064457f65e83fc6e76bd9ea90fecb84b4ba13fccef882551fc010db190,86482,positive,positive,voice,glassbreak,voice_synthetic_035,train,0.98,44100,1,PCM_16,Other (Attribution)
voi_e9f1ce331a28,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01389_synthetic_035_165.80-167.96.wav,72f6ee8c520e376fb63009198e711ab39f685a4e170e97210bbe0ceafc7e578e,243476,positive,positive,voice,glassbreak,voice_synthetic_035,train,2.76,44100,1,PCM_16,Other (Attribution)
voi_b13e9961c9fa,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01390_synthetic_035_171.96-173.44.wav,93baf09512cb4e3e56a9935db46eedb3dc30af63b7b6a02532eb7e08a0732311,183500,positive,positive,voice,glassbreak,voice_synthetic_035,train,2.08,44100,1,PCM_16,Other (Attribution)
voi_3340303d6ee7,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01391_synthetic_036_1.00-1.48.wav,ec4dead8339284a77da2ef7e67a97b56464582938be313285a84b1728ed65b88,95302,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.08,44100,1,PCM_16,Other (Attribution)
voi_5bd8a83c98d9,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01392_synthetic_036_5.48-6.58.wav,7859c66878cfdfa11707d446d49d9500918f4db342eee70bf39e74c35d12f1db,149984,negative,speech,voice,babycry,voice_synthetic_036,val,1.7,44100,1,PCM_16,Other (Attribution)
voi_338ef54ee2fd,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01393_synthetic_036_11.58-12.46.wav,958464e9b457da4dfe522c27e5a35c2e3528e0866d59faf302da97a85685cf49,130580,negative,speech,voice,babycry,voice_synthetic_036,val,1.48,44100,1,PCM_16,Other (Attribution)
voi_912515b2b178,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01394_synthetic_036_16.46-16.76.wav,d71038ee006f1f0b92061ab549f1b2c8a3ad352d643305298c73f95c5cb04477,79424,positive,positive,voice,glassbreak,voice_synthetic_036,val,0.9,44100,1,PCM_16,Other (Attribution)
voi_e00bf40c81ee,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01395_synthetic_036_21.76-22.44.wav,800935e1070e86588a99c512437cdff29dc4a57ca1240795187e5f39b851793a,112940,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.28,44100,1,PCM_16,Other (Attribution)
voi_1d6233a67f1e,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01396_synthetic_036_24.44-24.92.wav,9f1594dc8daff8a11e005ad3505d204eafce8f12f12b1db1dcf6389ca0f01b54,95300,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.08,44100,1,PCM_16,Other (Attribution)
voi_1204370e81d7,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01397_synthetic_036_28.92-30.84.wav,c980aa9e93292da5aebd1a2459c01a65375c2b40107e84b5fb05409982afd92e,222308,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.52,44100,1,PCM_16,Other (Attribution)
voi_e415672178e6,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01398_synthetic_036_32.84-34.98.wav,64f17dbdd18771d5bb8a4aef59f14203427a3d965aa3e1639fc0ab2e3f1906a8,241710,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.74,44100,1,PCM_16,Other (Attribution)
voi_2e90cc055e98,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01399_synthetic_036_38.98-40.78.wav,d6c8d78ef964f2869364c6cf04264fadad13ec37db22664b220e5253b03ab829,211724,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.4,44100,1,PCM_16,Other (Attribution)
voi_eadd507b9ebc,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01400_synthetic_036_42.78-44.70.wav,b077161033e64b92ad7b067c56323d393a5fda509d0cc1fa8773c53a6547263c,222308,negative,speech,voice,babycry,voice_synthetic_036,val,2.52,44100,1,PCM_16,Other (Attribution)
voi_08ab9d4c510c,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01401_synthetic_036_47.70-48.02.wav,09716320f5860ea31fb3fa769ba070ea7f335e9569ddb396886c6a6a490dbea1,81188,positive,positive,voice,glassbreak,voice_synthetic_036,val,0.92,44100,1,PCM_16,Other (Attribution)
voi_b321f9e59b78,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01402_synthetic_036_49.02-49.62.wav,63501b69aeeedaa09f52e9fae175936d2ad935613c683d2a7a8a5aa9ca632f62,105882,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.2,44100,1,PCM_16,Other (Attribution)
voi_c5221ca107c0,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01403_synthetic_036_52.62-55.16.wav,63f6b6d91f9c0bed360c81afa00deabf8b59afe6cab1a0dde19d3bdbc0ceab69,276990,positive,positive,voice,glassbreak,voice_synthetic_036,val,3.14,44100,1,PCM_16,Other (Attribution)
voi_bdce80f58092,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01404_synthetic_036_57.16-57.48.wav,3ee81e79d883737ceb78cb689095772bbccd2f926119dc583cdcc9eabd48b30d,81186,positive,positive,voice,glassbreak,voice_synthetic_036,val,0.92,44100,1,PCM_16,Other (Attribution)
voi_3391200bd7f6,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01405_synthetic_036_59.48-60.02.wav,9f80030daeda6779682794d32d0a623c13596ac93ad9e8dc931723796fc8d725,100592,negative,speech,voice,babycry,voice_synthetic_036,val,1.14,44100,1,PCM_16,Other (Attribution)
voi_42987247799f,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01406_synthetic_036_63.02-63.74.wav,99d1e824a6e4ff2167c1cf3e6b6309d1455577b11e4218cb48b739b90e4a15e4,116468,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.32,44100,1,PCM_16,Other (Attribution)
voi_ae03f587e8e6,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01407_synthetic_036_66.74-67.54.wav,423d33acfab8f560e71497434b753778f78d79cf75f41fa1118a9414a0d625c0,123524,negative,speech,voice,babycry,voice_synthetic_036,val,1.4,44100,1,PCM_16,Other (Attribution)
voi_8902e0fdb2a1,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01408_synthetic_036_69.54-70.38.wav,b3ac3604e4baf5355678b352d7d1906dc44416ee9d589258556f8429326eae67,127050,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.44,44100,1,PCM_16,Other (Attribution)
voi_e981f20df8bc,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01409_synthetic_036_75.38-75.94.wav,8e77a339ea54614cdc20c5a98a32689fbfd58ba71d67b16d298f52d4a84d316c,102356,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.16,44100,1,PCM_16,Other (Attribution)
voi_f21aebd85524,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01410_synthetic_036_79.94-80.24.wav,a716b2bc2c6dc71eaf19c4692345c566cbf414fcd2c9b65f6c850f9cd7c1b27d,79422,negative,loud_event,voice,gunshot,voice_synthetic_036,val,0.9,44100,1,PCM_16,Other (Attribution)
voi_e436a468d2f1,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01411_synthetic_036_81.24-82.04.wav,d25c4b19fc7a323109ee18bff2b2e1bbd416cd3986dc2badbbc7a20b84bb6f77,123524,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.4,44100,1,PCM_16,Other (Attribution)
voi_f712aa4653ef,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01412_synthetic_036_86.04-86.76.wav,9d1b47b188764d35b340888817682eaa7f486c35076d82fee12d6779e8ff908f,116468,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.32,44100,1,PCM_16,Other (Attribution)
voi_461bde581d9e,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01413_synthetic_036_87.76-88.44.wav,b0453a042201acb44054110257e3d9c2334dbbb65c147e276032015768a0d6e7,112940,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.28,44100,1,PCM_16,Other (Attribution)
voi_7ad6bd6353ff,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01414_synthetic_036_90.44-90.96.wav,964b13bda5300f6794449f4d1fb01de0ff181de09c0ae780303f7b92da7f2645,98826,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.12,44100,1,PCM_16,Other (Attribution)
voi_0e42a548c87b,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01415_synthetic_036_91.96-92.72.wav,d4f65b223e26c9e3d05cb5a526338a316b45a2f60939db2fbf7469eb406ddefd,119996,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.36,44100,1,PCM_16,Other (Attribution)
voi_74b9a16b5cd0,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01416_synthetic_036_94.72-96.10.wav,3d7c250d398553b8394047d0037262cdf70415060841c084eda315b304a18b38,174680,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.98,44100,1,PCM_16,Other (Attribution)
voi_12c305c6741f,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01417_synthetic_036_97.10-98.52.wav,bb079a0f8a0f757620e512f13ca1f4339360d6090a81604714c49ec976a5b9d1,178208,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.02,44100,1,PCM_16,Other (Attribution)
voi_7a8c2decd8f6,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01418_synthetic_036_101.52-102.82.wav,e3bf9fab18c18a06754e9acf07f51306e81d15bdfa41c0aad3c070303072eb79,167624,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.9,44100,1,PCM_16,Other (Attribution)
voi_5a44bd908699,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01419_synthetic_036_103.82-105.02.wav,f5b206601f0ad0042cba5a895295a584d1b8acd1356b927fe0510253d0d47a51,158804,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.8,44100,1,PCM_16,Other (Attribution)
voi_54e209f45549,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01420_synthetic_036_106.02-107.52.wav,0f9c5dbeea2b8b924cba94d212f650d1621b379044b730bbbae61b5a8d3d1be1,185264,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.1,44100,1,PCM_16,Other (Attribution)
voi_a4d76979a752,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01421_synthetic_036_109.52-111.30.wav,dd73bd6e2703333e5b6c68b3bd98125fb5f333de29e7bf700740f70c99c84120,209960,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.38,44100,1,PCM_16,Other (Attribution)
voi_ece0420d4563,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01422_synthetic_036_114.30-114.86.wav,0f8133b5e2a907ac4f3fd1340ee5580f5ed1068835d66746991cfa606ece84ef,102356,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.16,44100,1,PCM_16,Other (Attribution)
voi_36e1339a16bc,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01423_synthetic_036_119.86-122.10.wav,f2f768ea9fd3a99f2116a10f4ac3e2798bc583c9fdcc6015a9fa5e0fbe937d13,250532,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.84,44100,1,PCM_16,Other (Attribution)
voi_dd3b4484c604,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01424_synthetic_036_127.10-128.14.wav,9702e4b41c7d9ddb327920b61b61ac24445d84bf4994a0186fe2a564e7d9bab4,144692,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.64,44100,1,PCM_16,Other (Attribution)
voi_9bf132b2ed23,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01425_synthetic_036_131.14-132.60.wav,047488306943683dfca205fcdc3ec270c04e72ccc50187afbee373b488c541a2,181738,negative,loud_event,voice,gunshot,voice_synthetic_036,val,2.06,44100,1,PCM_16,Other (Attribution)
voi_10bf745b77cf,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01426_synthetic_036_136.60-137.38.wav,39b710ba4feedcbd869b370e39b629c69001a51ab0a18af1f7e2409153dd00dd,121762,negative,speech,voice,babycry,voice_synthetic_036,val,1.38,44100,1,PCM_16,Other (Attribution)
voi_79d5f5290641,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01427_synthetic_036_142.38-142.76.wav,2e13481a4c784f6bfd40fc6ea10c1cdbb13b8571f37007e7beda8e73c184b487,86482,negative,speech,voice,babycry,voice_synthetic_036,val,0.98,44100,1,PCM_16,Other (Attribution)
voi_eb4048155f1e,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01428_synthetic_036_143.76-144.32.wav,194f21bd3045362496593fabc0e035d94ea1da5c464c5bef99d3e0e0efd286ef,102358,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.16,44100,1,PCM_16,Other (Attribution)
voi_51433a508906,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01429_synthetic_036_145.32-148.24.wav,ac4182add6463af014348b41d8204d0f09dfa3516d52f54c548c612673ba9d59,310510,positive,positive,voice,glassbreak,voice_synthetic_036,val,3.52,44100,1,PCM_16,Other (Attribution)
voi_fa6cd902da3b,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01430_synthetic_036_149.24-150.82.wav,6ca44d1737c3b932756bcaadb5be05b22c9a541becdcbc7552a7749bd809f703,192320,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.18,44100,1,PCM_16,Other (Attribution)
voi_6936c868eea9,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01431_synthetic_036_155.82-157.22.wav,c57485ccfb1a1ff37b7e73c14ba2cb7c3a135cd15122e80fbe59ee5f900ff268,176446,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.0,44100,1,PCM_16,Other (Attribution)
voi_0fdc1dd1830d,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01432_synthetic_036_161.22-163.50.wav,182e98be3d46a63df1ee336b72cde3a291bb5277215518265c7ae155997be694,254062,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.88,44100,1,PCM_16,Other (Attribution)
voi_e3c003d3ca0f,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01433_synthetic_036_164.50-165.08.wav,6754e0b3d4907ffd2c5e648c55565a87ea588f6c5ae93e561532db1a5f9bfa29,104122,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.18,44100,1,PCM_16,Other (Attribution)
voi_56269080a0c6,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01434_synthetic_036_167.08-168.12.wav,fd43ec13b5a267c80e5d14bff75f11ab639ee11e949855420893fb7dba44a782,144692,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.64,44100,1,PCM_16,Other (Attribution)
voi_dd62ad19064e,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01435_synthetic_036_173.12-173.62.wav,7b97ef47627dbeca524d22db5899686114cb28e95cba4cb892d9483761a34abf,97064,positive,positive,voice,glassbreak,voice_synthetic_036,val,1.1,44100,1,PCM_16,Other (Attribution)
voi_47b5259d75e1,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01436_synthetic_036_178.62-180.36.wav,0a2f0e0c9983049abdf6c7a7bac4536869c70eac0c1959eec8876329d0a49eb6,206432,positive,positive,voice,glassbreak,voice_synthetic_036,val,2.34,44100,1,PCM_16,Other (Attribution)
voi_782dc3a2f003,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01437_synthetic_037_2.00-2.86.wav,8a9d7e2cba172f07287010241d259e9bd2a07046ebed8aefb8c27dbbcaf58094,128816,negative,speech,voice,babycry,voice_synthetic_037,val,1.46,44100,1,PCM_16,Other (Attribution)
voi_324e651b9bb2,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01438_synthetic_037_5.86-6.58.wav,aa64afd5e4558dfa1675f5b61e217ecd0880d8c21528f3bb761e8ace7303a024,116468,positive,positive,voice,glassbreak,voice_synthetic_037,val,1.32,44100,1,PCM_16,Other (Attribution)
voi_e837664b569d,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01439_synthetic_037_9.58-12.58.wav,a66de78b9736813df668824771fd76bcde2279a8d0a7abd4f9b4ccccfff52b7d,317564,positive,positive,voice,glassbreak,voice_synthetic_037,val,3.6,44100,1,PCM_16,Other (Attribution)
voi_4395141205b1,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01440_synthetic_037_15.58-16.00.wav,80cede5e492c6e4e02ace6050afbdbfb026f94f46a143be63dd910f35074ca89,90008,negative,loud_event,voice,gunshot,voice_synthetic_037,val,1.02,44100,1,PCM_16,Other (Attribution)
voi_1e94d693620b,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01441_synthetic_037_20.00-24.54.wav,dad4b6dd227bafa05c6d419f15783591b5ad0447d4445867a8d4538e0fe16149,453392,positive,positive,voice,glassbreak,voice_synthetic_037,val,5.14,44100,1,PCM_16,Other (Attribution)
voi_a5bc2a7d3dfd,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01442_synthetic_037_29.54-30.58.wav,ab8b7b1b40880793590cc066964eb589abd61666d08fa6753ddda42e043b9a0f,144692,positive,positive,voice,glassbreak,voice_synthetic_037,val,1.64,44100,1,PCM_16,Other (Attribution)
voi_f4fd02974c2b,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01443_synthetic_037_32.58-33.38.wav,3f944c3a7f5c2ded5213afe63ab4db26d42e01d70bb1c8e7af779d018eae92ac,123524,negative,loud_event,voice,gunshot,voice_synthetic_037,val,1.4,44100,1,PCM_16,Other (Attribution)
voi_2774230d0e92,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01444_synthetic_037_35.38-37.12.wav,26f8a2272bae8b8b8b303fd10d2cafbd74a85167217ad0146d6a510257ab04ae,206430,positive,positive,voice,glassbreak,voice_synthetic_037,val,2.34,44100,1,PCM_16,Other (Attribution)
voi_da31e930336f,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01445_synthetic_037_39.12-41.50.wav,70059881c1a3e4f52945ebdddb521c3c2b7fe63f69059089b4720329018f8905,262878,positive,positive,voice,glassbreak,voice_synthetic_037,val,2.98,44100,1,PCM_16,Other (Attribution)
voi_fe48ad8e7774,architecture_14_neurons_patryk_09_07/voice_extracted/glass/voiceglass_01446_synthetic_037_46.50-47.60.wav,5c9af9753d2278fd9da2b06d2fe692ac849741c94d2565909ad979569ecb439a,149984,positive,positive,voice,glassbreak,voice_synthetic_037,val,1.7,44100,1,PCM_16,Other (Attribution)
